ServiceName,ServiceAddress,Suburb,State,Post Code,Phone Number,Email Address,Website,Fees,Disposable Nappies,Cloth Nappies,Food,Hours,Age,Bus service,Air conditioning
Tiggers Place Early Learning Centre,78 Logan Reserve Rd,Waterford West,QLD,4133,07 5559 0160,,,67,N,N,Y,6:00am - 6:00pm,13 months - 4 years,Y,,,
Tiny Tiger Early Learning Centre,18 Pine St,Runcorn,QLD,4113,07 38410633,,,64,Y,N,Y,7:00am - 6:00pm,6 weeks - 6 years,N,,,
Tiny Town Child Care & Kindergarten,92 Laurel St,Enoggera,QLD,4051,07 33559465,info@tinytown.com.au,http://tinytown.com.au/,52,N,N,N,8:15am - 4:15pm,2.5 years - 5 years,,,,
TLC Child Care Keperra,6-10 Camoola St,Keperra,QLD,4054,07 38512229,keperra@tlcchildcare.com.au,http://www.tlcchildcare.com.au/,78,Y,N,Y,6:00am - 6:00pm,6 weeks - 4 years,N,,,
TLC Childcare Meadowbrook,18- 22 Logandowns Drv,Meadowbrook,QLD,4131,07 3805 2711,meadowbrook@tlcchildcare.com.au,http://www.tlcchildcare.com.au/,73,Y,N,Y,6:00am - 6:00pm,6 weeks - 4 years,N,,,
TLC Childcare Sherwood,436 Oxley Rd,Sherwood,QLD,4075,07 32782444,sherwood@tlcchildcare.com.au,http://www.tlcchildcare.com.au/,81.5,Y,N,Y,6:15am - 6:15pm,6 weeks - 4 years,N,,,
TLC Childcare Sherwood,436 Oxley Rd,Sherwood,QLD,4075,07 33791599,sherwood@tlcchildcare.com.au,http://www.tlcchildcare.com.au/,81.5,Y,N,Y,6:15am - 6:15pm,6 weeks - 4 years,N,,,
Tufnell Child Care Centre,228- 230 Buckland Rd,Nundah,QLD,4012,07 36216400,tufnellchildcare@anglicare.brisbane.com,,,,,Y,,,,Y,,
Tumble Tots McDowell,3 Hackman Street,McDowell,QLD,4053,,corrina@tumbletots.com.au,http://www.tumbletots.com.au/mcdowall.html,79,N,N,N,7:00am - 6:00pm,6 weeks - 3 years,,,,
Tumble Tots Private Day Care Stafford,3 Wayne St,Stafford Heights,QLD,4053,07 33551228,kylie@tumbletots.com.au,http://www.tumbletots.com.au/stafford.html,79,N,N,N,7:00am - 6:00pm,3 years - 5 years,,,,
Uniting Care Community Toombul Early Childhood Centre,71 Hows Rd,Toombul,QLD,4012,07 3621 5340,TECC@uccommunity.org.au,http://www.uccommunity.org.au/childcare-toombul,82.5,Y,N,Y,7:00am - 6:00pm,6 weeks - 4 years,N,,,
Wandilla Magic,10 Wandilla Crs,Loganholme,QLD,4129,07 38011251,wandillamagic@bigpond.com.au,http://www.wandillamagic.com/,78,N,N,Y,6:30am - 6:30pm,6 weeks - 4 years,,,,
Waterford Kiddy Korner,Cnr Muchow Rd & Carnation St,Waterford,QLD,4133,07 38052092,,,,,,,,,,,,
Waterford Yellow Brick Road Childrens Centre,Allora St,Waterford,QLD,4133,07 32009852,,,,,,,,,,,,
Wellington Point Day Care Centre,Cnr Valley & Herbert Sts,Wellington Point,QLD,4160,07 38224699,welloday@pacific.net.au,http://www.wellingtonpointdaycare.com.au/,79.5,Y,N,Y,6:30am - 6:15pm,6 weeks - 16 years,N,,,
Wellington Point Early Learning Centre,15 Marlborough Rd,Wellington Point,QLD,4160,07 38225222,welptelc@childcaresolutions.net.au,http://www.wptearlylearning.com.au/,63.5,N,N,Y,6:30am - 6:00pm,6 months - 12 years,N,,,
Wesley Mission Toowong Child Care Centre,78 Sherwood Rd,Toowong,QLD,4066,07 33712232,toowongccc@wmb.org.au,http://www.wmb.org.au/page/Services/Child_Care/,,Y,Y,Y,7:30am - 5:30pm,6 weeks - 4 years,N,,,
West End Child Care Centre,86 Jane St,West End (Brisbane),QLD,4101,07 3844 1395,director@westendchildcare.com.au,http://www.westendchildcare.com.au/,,,,,7.00am - 6.00pm,6 weeks - 12 years,,,,
Westside Christian College Pre-Prep,65 Stuart Street,Goodna,QLD,4300,07 34379000,gdallinger@wcc.qld.edu.au,http://www.wcc.qld.edu.au/index.php/enrolment-enquiry/pre-prep-enrolment,,N,N,N,9.00am – 2.30pm,4 years - 5 years,,,,
Whiz Kids Child Early Learning Centre Bracken Ridge,198 Barbour Rd,Bracken Ridge,QLD,4017,07 32615466,brackenridge@whizkids.net.au,http://www.whizkids.net.au/BrackenRidge/brackenridge.html,74,N,N,Y,6:30am - 6:00pm,15 months - 5 years,,,,
Whiz Kids Early Learning Centre Margate,Cnr Balmoral & Windsor Sts,Margate,QLD,4019,07 38833388,margate@whizkids.net.au,http://www.whizkids.net.au/Margate/margate.html,76,Y,N,Y,6:00am - 6:00pm,15 months - 5 years old,,,,
Windsor Neighbourhood Child Care Centre,17 Bonython Street,Windsor,QLD,4030,07 3857 1288,windsorldc@bne.centacare.net.au,,76.5,N,N,N,7:30am to 5:45pm,0 months - 4 years,,,,
Woodridge Childcare Education & Development Centre,66 Ewing Rd,Woodridge,QLD,4114,07 32082037,woodridgechildcare@bigpond.com,,57.9,N,N,,6:30am to 6:00pm,6 weeks - 5 years,,,,
World of Learning Algester,57 Endiandra St,Algester,QLD,4115,07 32735016,learn@worldoflearning.com.au,http://www.worldoflearning.com.au/centres/algester-world-of-learning/,81,Y,N,Y,6:45 am to 6:15 pm,15 months to 6 years,,,,
World Of Learning Samford,Cnr Mount Glorious Rd & Mary Ring Drive,Samford,QLD,4520,07 32891994,learn@worldoflearning.com.au,www.worldoflearning.com.au,,,,,,,,,,
Wynnum & Bayside Child Care Centre,64 Plaza St,Wynnum West,QLD,4178,07 38930272,wynbacc@bigpond.net.au,www.wynbaycc.com.au,78,N,N,N,6.45am to 6.00pm,6 weeks - 12 years,,,,
Yellow Brick Rd Child Care Centre,22 Crest St,Beenleigh,QLD,4207,07 32875777,ybccc@childcaresolutions.net.au,http://www.yellowbrickrdccc.com.au/,64,,,,6.30am to 6.00pm,6 weeks - 5 years,,,,
Yeronga Child Development Centre,45 Park Rd,Yeronga,QLD,4104,07 38484088,info@yerongachildcare.com,www.yerongachildcare.com,84.95,Y,N,Y,6:15am to 6:15pm,6 weeks - 5 years,,,,
Yeronga Village Child Care Centre,Crn 429 Fairfield Rd & Devon St,Yeronga,QLD,4104,07 38921647,yvchildcare@hotmail.com,http://www.yerongavillagechildcare.com.au/,80,N,N,Y,7.00am to 6.00pm,15 months to 5 years,,,,
YMCA Acacia Ridge Early Education Centre,Cnr Mannington Rd and Chifley St,Acacia Ridge,QLD,4110,07 3277 6333,ysouthcc@ymca.org.au,http://www.ymcachildcare.com.au/edc-acacia-ridge-home,72,N,N,Y,6:30am to 6:00pm,6 weeks - 5 years,,,,
YMCA Strathpine Early Education Centre,27 Dixon St,Strathpine,QLD,4500,07 3205 7333,strathcc@ymca.org.au; chantal.wise@ymca.org.au,http://www.ymcachildcare.com.au/edc-strathpine-home,73,N,N,Y,6.30am to 6.30pm,6 weeks - 5 years,,,,
Kids Early Learning Centre Raceview,80 Thonton Rd,Raceview,QLD,,07 3288 9944,director@raceviewkids.com.au,http://www.kidsearlylearningcentre.com/#!blank/c1dhr,,Y,N,Y,6.30am to 6.30pm,6 weeks - 5 years,,,,
